uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,bookmark_count,indexed_at,created_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:4fjmxufbitdnuprsp4av2fjg/app.bsky.feed.post/3muzxcrssak2u,bafyreiaakrsed2oz4riapccss7wtmlsd77qgm77js5ithelgteome5rcvy,jstewgie.bsky.social,Jen Stewart,Could someone please tell me what’s in this? I hate video #cdnpoli,,,,1,0,2,0,1,2026-09-08T21:21:30Z,2026-09-08T21:21:30Z,NA,NA,at://did:plc:xpgujbkkrjevueb53vpgnetz/app.bsky.feed.post/3muzay23zgk2s,,,,,
at://did:plc:jdojillirolcpqfhc75kfupn/app.bsky.feed.post/3muzxbqlwjk2y,bafyreifoh73aroqrmsnrq3qapdrocr6mxbiathkkkqebqdqtk6cygc6g5a,taylornoakes.com,Taylor Noakes,"Because when it comes to uniting #Canada against the United States, Carney chooses to whitewash the historical record of the first prime minister—to make him more like George Washington 

#cdnpoli",,,,2,2,9,0,0,2026-09-08T21:20:56Z,2026-09-08T21:20:55Z,NA,NA,at://did:plc:4yb2pjejfziah3eork7stm6j/app.bsky.feed.post/3muzikg7yw222,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzxalescs2j,bafyreiatczgbi2b4jzc4j2izyjkccerjyjnmsr7ipgnbkxxf7awqqcvwee,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"New Zealand Trade Minister Todd McClay is working to deepen its trade relationship with Canada.
McClay said he had been discussing trade with Dominic LeBlanc, with a particular focus on how the two countries can make more of the opportunities already available under the CPTPP.
#cdnpoli",,,,0,0,1,0,0,2026-09-08T21:20:17Z,2026-09-08T21:20:16Z,at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzwz3teek2j,at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzwz3teek2j,NA,,,,,
at://did:plc:uxj5ihyuzrgxmuvjeanl57ys/app.bsky.feed.post/3muzx4dwxqsm2,bafyreick5b63um6gp2llzy5kw67qsnm7ropkgwoxvt2fkksedeumq4hih4,chris.mstdn.chrisalemany.ca.ap.brid.gy,Chris Alemany🇺🇦🇨🇦🇪🇸,"We are in the weirdest timeline... where provincial governments are competing for the most effective and welcoming but also defiant sign.

BC currently going for the “Kill-Them-With-Sentences” approach. 🤪

#BCPoli #CanPoli #CdnPoli #USA #TradeWar #TheAmericanFascist […]",,,,2,1,1,0,0,2026-09-08T21:17:57Z,2026-09-08T21:17:21Z,NA,NA,NA,,,,,
at://did:plc:istu2catmtwuynu7jlh6buzl/app.bsky.feed.post/3muzx2bkyvk23,bafyreifkab4lb3zjkopksupsdyoundfucsu5l6rdjpvpamw6kkhkeo6cxu,elcanaco.bsky.social,elcanaco.bsky.social,"A reminder that Oil & Gas and Mining are NOT important industries in Canada. Not even in the Top 10 employment sectors.

Despite what some politicians would like us to believe.

#cdnpoli",,,,2,18,19,0,2,2026-09-08T21:16:46Z,2026-09-08T21:16:45Z,NA,NA,NA,,,,,
at://did:plc:bqvcoxdpr4lp3qmq5cng2w4i/app.bsky.feed.post/3muzwzz5ppk2b,bafyreibh7itylji25nesixpjggtpl6stqnwjhyjvhw6gytdryedwmujf4a,ogcanada.bsky.social,Unapologetic Lee 🇨🇦,"Released details of the Canada / EU alliance. #fuckya #cdnpoli #uspol

Formal announcement September 16.",,,,7,32,68,4,3,2026-09-08T21:16:39Z,2026-09-08T21:16:36Z,NA,NA,NA,,,,,
at://did:plc:eix3tk3r26zi2p3vyreh3k3b/app.bsky.feed.post/3muzwz7vcl22x,bafyreibvdqtxvs5wqh7z5f2sijl6dlplliyleql3rn3cet7tfsjmfc4uom,atomicker.bsky.social,NA,"Mark Carney's proposed pipeline is 'a failure of climate leadership. “It consigns Victorians, our friends and family across the continent, and future generations to choking wildfire smoke and floods from atmospheric rivers.”'

#Canada #CDNPoli #ClimateCrisis #BCPoli #VictoriaBC #NoPipelines",,,,0,2,6,0,0,2026-09-08T21:16:12Z,2026-09-08T21:16:09Z,NA,NA,NA,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzwz3teek2j,bafyreihli4bawqottjsh6fjnminvb26p7lhkf6a2chi6pyu3tqljxn2df4,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"New Zealand signals imminent trade announcement with Canada.
This bodes well for
“a renewed willingness among Canada, Australia and New Zealand to treat one another as first-choice economic partners rather than residual markets”
#cdnpoli 
www.canzukinternational.com/2026/09/new-...",,,,1,9,18,1,0,2026-09-08T21:16:06Z,2026-09-08T21:16:05Z,NA,NA,NA,,,,,
at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3muzwxp7jpp25,bafyreiej2efu6yywgfi5wjg2p3laqb3rtoiht2273kyfsawswbthnmlhqi,trendtags.bsky.social,Trending Tags (Beta),"🚀 BlueSky trending hashtags (15m):

#bb28 #cdnpoli #art #furry #musicchallenge #nsfw #8weekstoabluewave #furryart #septenmber #aiイラスト #photography #ocart #worldatoz #startrek #artsky",,,,0,0,2,1,0,2026-09-08T21:15:18Z,2026-09-08T21:15:18Z,NA,NA,NA,,,,,
at://did:plc:4e7vswp5qrqppoxknd2lkfjk/app.bsky.feed.post/3muzwwbj7yk2h,bafyreidfmn6znstpfkva3elw77x36pbvfuzt36vb2lckbtr2pfpggkxpaa,cdnelxnstracker.bsky.social,Canadian Elections Tracker,"Dan Kutcher will be acclaimed as the new PEI Liberal leader. He is the former mayor of Summerside (2022-2026), and is the son of former Nova Scotia Senator Stan Kutcher.

Kutcher will officially become the party leader on October 25.

#cdnpoli #peipoli",,,,1,0,3,0,0,2026-09-08T21:14:30Z,2026-09-08T21:14:30Z,NA,NA,NA,,,,,
at://did:plc:ypbo2mq6dqcct43gt2sam6el/app.bsky.feed.post/3muzwsntk7j2i,bafyreibyvuevffoj2olku56smfnumiqjgjwjm4i3ep2sxfmhlo5ofvliny,ipolitics.bsky.social,iPolitics,‘Pivot and prosper’ #cdnpoli #ipolitics,,,,0,0,0,0,0,2026-09-08T21:12:30Z,2026-09-08T21:12:29Z,NA,NA,NA,,,,,
at://did:plc:ebtnhtvy7hwdtvnotyhg5b3l/app.bsky.feed.post/3muzwrbhfkk2p,bafyreif3w25mue7e56hsz6wcd6bwwdan2nqafmgkyht5cz4az5zh47rfae,dianave.bsky.social,,@avilewis.ca is always a beath of fresh air and common sense. #wildfire #sanctions #USA #cdnpoli www.youtube.com/shorts/ZHkuz...,,,,0,1,3,0,0,2026-09-08T21:11:44Z,2026-09-08T21:11:42Z,NA,NA,NA,,,,,
at://did:plc:225p6xnklj6p4hutj6ibmbfq/app.bsky.feed.post/3muzwotvsgc2x,bafyreifgirkmyfnvq3ijdkwbtjetg77or64xtlkflea5grec6rep4jhqoq,lesterlee.bsky.social,Lester,"BC's new border signs are right on the money.

www.cbc.ca/news/canada/...

#bcpoli #cdnpoli",,,,0,3,11,0,0,2026-09-08T21:10:23Z,2026-09-08T21:10:21Z,NA,NA,NA,,,,,
at://did:plc:hrpipqpkbpnqys5efjiwv6wr/app.bsky.feed.post/3muzwn44dns2s,bafyreif2nfwthrnlhbgaegmha6o2242bk3nhydshtfarubr4izn4sgv7fm,susanfromontario.bsky.social,Susan Mitchell,oops #cdnpoli,,,,0,1,2,0,0,2026-09-08T21:09:26Z,2026-09-08T21:09:23Z,NA,NA,at://did:plc:hrpipqpkbpnqys5efjiwv6wr/app.bsky.feed.post/3muzwmgygqs2s,,,,,
at://did:plc:2jfr7qhenekca6f6qtjgwdr4/app.bsky.feed.post/3muzwmyi6uc2c,bafyreifdiaral6ujkqy4n53tulgvlfybfikvxtgvgxvttowk4qk26ynf2q,calgaryclimatehub.ca,Calgary Climate Hub,#DataCentres #AI #cdnpoli #abpoli #ClimateChange #EnergyTransition #yyc,,,,0,4,9,0,0,2026-09-08T21:09:20Z,2026-09-08T21:09:19Z,NA,NA,NA,,,,,
at://did:plc:bqvcoxdpr4lp3qmq5cng2w4i/app.bsky.feed.post/3muzwgzh5oc2b,bafyreifluxspxw6eh2msh6xp564hz727zhv524rhoa2dqdzpv5mux67o6e,ogcanada.bsky.social,Unapologetic Lee 🇨🇦,"PM @mark-carney.bsky.social, I really hope this makes it easier to decline any plans we had to buy F35s. 

It's time to commit to Saab and their Gripens. #cdnpoli #uspol",,,,0,7,28,0,0,2026-09-08T21:06:01Z,2026-09-08T21:05:59Z,NA,NA,NA,,,,,
at://did:plc:2jfr7qhenekca6f6qtjgwdr4/app.bsky.feed.post/3muzwgjtv4c2a,bafyreiamhccejufyoh4zre6hcyiqbbbzgdmdxenq5xubkcxbbq47fg44xy,calgaryclimatehub.ca,Calgary Climate Hub,"""Between the already plummeting cost of #renewables worldwide & Trump‘s utterly shambolic war with #Iran we are RIGHT NOW living through the fastest #EnergyTransition in human history. Winners & losers are self-selecting NOW.  Canada, so far, has chosen to lose. We need to choose to win."" #cdnpoli",,,,1,8,10,1,0,2026-09-08T21:05:42Z,2026-09-08T21:05:42Z,NA,NA,at://did:plc:2jfr7qhenekca6f6qtjgwdr4/app.bsky.feed.post/3mtz67d3b2k2e,,,,,
at://did:plc:mxc7liuon6iq5gzapmmwkq22/app.bsky.feed.post/3muzwe4gom224,bafyreiavf7avejtjrodhs7nowksd3xucifo57pkni7z5qnm72ft65xsdmy,youranoncentral.bsky.social,Anonymous,"Carney on the US trade war: : ""I warned that [the US] is trying to break us so they can own us. And I promise that that will never, ever happen. Our future won't be decided in Washington, but right across Canada."" #cdnpoli",,,,36,257,945,12,10,2026-09-08T21:04:22Z,2026-09-08T21:04:21Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzw6ny6wl2r,bafyreiagyep2zala7tmqqc2wkgm56kpgugqk32vqvtebg62q2id4iiwewm,canadareport.org,Canada Report,"Why the infrastructure behind AI-enabled SaaS matters to Canadian startups

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Tech #AI 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-08T21:01:19Z,NA,NA,NA,NA,,,,,
at://did:plc:h3y7rhw6ao6nk5mmuskplxco/app.bsky.feed.post/3muzvwjyu7c2v,bafyreigr67yexn6cbsz4aiogrv7iwiseg2thi4vfn75zoafbnb72rcdae4,brainiackim.bsky.social,Brainiac Kim 🇨🇦,www.youtube.com/watch?v=cyvU... #September11 #cdnpoli #USpoli,,,,0,1,1,0,0,2026-09-08T20:56:47Z,2026-09-08T20:56:45Z,NA,NA,NA,,,,,
at://did:plc:bqvcoxdpr4lp3qmq5cng2w4i/app.bsky.feed.post/3muzvwfzd5k2b,bafyreie7ttzgjwpyc5rnd55w4wf3yczzgj255nifkd4jon3wcu5znt4veu,ogcanada.bsky.social,Unapologetic Lee 🇨🇦,"I knew it wasn't over yet. 
#cdnpoli",,,,1,0,5,0,0,2026-09-08T20:56:42Z,2026-09-08T20:56:41Z,NA,NA,at://did:plc:e3uwo6d5sg6x3rolvj6v7bwp/app.bsky.feed.post/3muzvsvajpc2q,,,,,
at://did:plc:eix3tk3r26zi2p3vyreh3k3b/app.bsky.feed.post/3muzvteraac23,bafyreidk45f5tvyew45xn2gmpeviyxftotyutdyn2bsz4sakzd3dpoc6bu,atomicker.bsky.social,NA,"'Take Action: Ask Your MP to Vote NO to the Orca Extinction Bill'

'Your voice matters. Members of Parliament respond to constituents, especially when they hear from many people in their riding.'

#Canada #CDNPoli #ClimateCrisis #NoPipelines #SaveTheOrcas",,,,0,0,0,0,0,2026-09-08T20:55:03Z,2026-09-08T20:54:59Z,NA,NA,NA,,,,,
at://did:plc:mxc7liuon6iq5gzapmmwkq22/app.bsky.feed.post/3muzvt5gy5c24,bafyreicxgs3udduzvkfr6djxos5jc6452fiwosafza6yjft2fz35ncodta,youranoncentral.bsky.social,Anonymous,"Carney on the US trade war: ""the cumulative U.S. demands revealed that they wanted us to become even more reliant on them, not less. In too many areas, they wanted dependency, not a true economic partnership."" #cdnpoli",,,,19,149,557,3,7,2026-09-08T20:54:53Z,2026-09-08T20:54:52Z,NA,NA,NA,,,,,
at://did:plc:5hcumheo3c2a2n77t2uavxxw/app.bsky.feed.post/3muzvt44axc2e,bafyreibxfu2yqcjh7pz34g4lgdfcr4rn4z4bhhz4guov23jmmk4i3km6fe,kittykat7619.bsky.social,Ms. KittyKat 🩷 🍁 🩷 🏳️‍🌈 🩷 🍉,"Who's supplying and supporting the ""settlers"" on the West Bank, Mr. Prime Minister..?

Could it be the genocidal Israeli state? 

A 2-state solution WILL NOT work when one state doesn't believe in the other's right to exist. 

#CdnPoli",,,,0,0,1,0,0,2026-09-08T20:54:49Z,2026-09-08T20:54:50Z,NA,NA,at://did:plc:kx375dszrbvqtu7o4xxxmojn/app.bsky.feed.post/3muzgpyigks23,,,,,
at://did:plc:jeuzjfwsgn62xfoe7qo4jul5/app.bsky.feed.post/3muzvn4mlyk2t,bafyreiawayyx6bfjjjzzgozljrqcgkb2h22dm6tvbhy5pquvpyeyc46jie,bigclimate.bsky.social,Bentley ****TALK CLIMATE****,"Well I tried. I really, really tried but that report was successfully buried.

Well played, @mark-carney.bsky.social.  I mean, GREASY AS HELL but well played. You really got 'em fooled.

These dirty tricks are old as dust and they're still used because shameful or no, THEY WORK.
#cdnpoli #MarkCarney",,,,0,0,2,1,0,2026-09-08T20:51:30Z,2026-09-08T20:51:29Z,NA,NA,at://did:plc:jeuzjfwsgn62xfoe7qo4jul5/app.bsky.feed.post/3murz6l3vcs2z,,,,,
at://did:plc:eix3tk3r26zi2p3vyreh3k3b/app.bsky.feed.post/3muzvgm4aek23,bafyreihstfo4ubgescsvacnwetftwqwrgzmav62m766uovbdzngbmdcaai,atomicker.bsky.social,NA,"“Canada cannot claim to care about endangered species with one hand while weakening the laws that protect them with the other”

The comment period on a 'project of national interest' designation for Carney's pipeline closes Sept 18:

#Canada #CDNPoli #ClimateCrisis #NoPipelines #BCPoli #SaveTheOrcas",,,,0,5,5,2,0,2026-09-08T20:47:53Z,2026-09-08T20:47:51Z,NA,NA,NA,,,,,
at://did:plc:nrxglljv7jqagwqawmxf7sv5/app.bsky.feed.post/3muzvdqa4pr2k,bafyreidbbg4wa4h62avgmwkc7m5jfedgwproyfe7akyea2qh3txuikws5u,researchmoney.bsky.social,Research Money,"Research Money: Bill C-22’s cybersecurity risks, Research Nova Scotia’s outcome-focused funding model, and why universities must shift to flexible, inquiry-driven learning in an AI era.

Read more here: zurl.co/nRdY9 

#cdnpoli #innovation #AI #sciencepolicy",,,,0,0,1,0,0,2026-09-08T20:46:15Z,2026-09-08T20:46:14Z,NA,NA,NA,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3muzvcvq5mk25,bafyreidrmaj3bst6lhx2ljbmlwd7njbkagje55a2v772v2be3r5wx6a3xu,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,Fully support 👍 #bcpoli #cdnpoli,,,,1,0,8,1,0,2026-09-08T20:45:47Z,2026-09-08T20:45:47Z,NA,NA,at://did:plc:g72r2bhbs6xcdyyuaw5qnghc/app.bsky.feed.post/3muzss6arak2u,,,,,
at://did:plc:hrpipqpkbpnqys5efjiwv6wr/app.bsky.feed.post/3muzv7yobms2s,bafyreiely3fzgfiay6mjwlqk67tcudzwgworxp6fncempqyodrld6uakqq,susanfromontario.bsky.social,Susan Mitchell,"#cdnpoli
www.youtube.com/watch?v=pjhf...",,,,0,0,0,0,0,2026-09-08T20:44:13Z,2026-09-08T20:44:09Z,NA,NA,NA,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3muzv7bgjt22n,bafyreibjxgnv3wuvthtxiws6uvng2y4eyymbfda46y3z3uznmnjqyc4x3i,lalegault.bsky.social,Arrête Mark Carney ⚜️,"I wonder how the @thewalrus.ca will sane-wash Carney’s invocation of John A. MacDonald this time?
#cdnpoli 

macleans.ca/news/canada/...",,,,0,3,3,1,1,2026-09-08T20:43:47Z,2026-09-08T20:43:45Z,NA,NA,NA,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3muzv2e3bvc2n,bafyreiavfk5ryfjs3vy3v2von6m4zfavnutpdzhnv6hfhoxysxlm632fr4,lalegault.bsky.social,Arrête Mark Carney ⚜️,"Really good look Carney as you resume talks with the Chinese on defence: #cdnpoli 

jcri.ca/index.php/CR...",,,,0,0,1,0,0,2026-09-08T20:41:00Z,2026-09-08T20:41:00Z,NA,NA,NA,,,,,
at://did:plc:ypbo2mq6dqcct43gt2sam6el/app.bsky.feed.post/3muzuv6msnc23,bafyreibqgstw7qqdkkk6s7kctwlq5lrrxyoqkqayyrr6ylo4jewn7fyjui,ipolitics.bsky.social,iPolitics,📈 Ready to invest? #cdnpoli #ipolitics,,,,0,0,0,0,0,2026-09-08T20:38:07Z,2026-09-08T20:38:06Z,NA,NA,NA,,,,,
at://did:plc:qyxbqfambstrsawtfofn3p5h/app.bsky.feed.post/3muzusf3xb22h,bafyreid7wxko26xhhi46zgmcgkccfiily6jv57mwghi2vc6j6h2bmci5rq,just-call-me-boo.bsky.social,Boo 🇨🇦,#ViveLeCanada #Canada #BuyCanadian #Cdnpoli #BoycottUSA #BoucottTheUSA,,,,0,1,2,0,0,2026-09-08T20:36:33Z,2026-09-08T20:36:32Z,NA,NA,at://did:plc:lar2o6mnnvln22w6kgnpifli/app.bsky.feed.post/3muz7trvfoc2q,,,,,
at://did:plc:gktv6ywcopj34zpo2vqao5wi/app.bsky.feed.post/3muzurkqb7k2f,bafyreigvwbd45kxvgkhgg5w647povvghv5ivhwpfxxhoithkmi4ohobfmm,brad365.bsky.social,Brad365,"Separation making Alberta master of its destiny ‘a fiction,’ business leader says
#cdnpoli
www.cbc.ca/news/canada/...",,,,2,4,7,2,0,2026-09-08T20:36:07Z,2026-09-08T20:36:05Z,NA,NA,NA,,,,,
at://did:plc:iyyzcuc24pgchmsbjnsa3wu3/app.bsky.feed.post/3muzuk2olqc2j,bafyreifaeal2e63ppdaaodgl25qcf3l76zmbk7zk6ph2w5pwgbo2pwifui,torontokate.bsky.social,🎶 I Will Choose Freewill 🇨🇦,"""Official Condolences: Shortly after the attacks in 2001, Iran’s reformist president Mohammad Khatami and other high-ranking officials formally expressed their sympathy and strongly condemned the loss of life""

#cdnpoli #onpoli #bcpoli #abpoli #skpoli #mbpoli #polqc #nbpoli #nspoli #nlpoli #peipoli",,,,1,0,0,0,0,2026-09-08T20:31:54Z,2026-09-08T20:31:53Z,at://did:plc:iyyzcuc24pgchmsbjnsa3wu3/app.bsky.feed.post/3muztojqths2j,at://did:plc:iyyzcuc24pgchmsbjnsa3wu3/app.bsky.feed.post/3muztojqths2j,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzuj4ntew2l,bafyreicjkbbijdxiupnrwrsds5mbbo4l64wcvyiy3i76e7f7jgzyp2kbdq,canadareport.org,Canada Report,"“Kevin Quinn: Hold Dexterra Accountable”: SEIU Local 2 holds rally outside TransLink office

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,1,0,0,2026-09-08T20:31:22Z,NA,NA,NA,NA,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3muzufdka2s2n,bafyreiadxzk7tf5owlpteif3e5lkoxgqlvwdd6zks3vrrg5btxg72twhdu,lalegault.bsky.social,Arrête Mark Carney ⚜️,"Who did it better, Pierre Poilievre or Mark Carney? #cdnpoli 

www.tiktok.com/@chico.ca/vi...",,,,0,1,3,0,0,2026-09-08T20:29:16Z,2026-09-08T20:29:15Z,NA,NA,NA,,,,,
at://did:plc:jzaxw6upt5hwxyud7ocs4j5q/app.bsky.feed.post/3muzuc4xo3222,bafyreieulxbyg2ekfer7qpxh4rjkdcwe4mxxae2jkeokofyv4aqzqjppcq,ianmasters.bsky.social,Ian Masters🇨🇦,"PP condemned them but you still have CPC MP but hurt that the media calls the AfD ""Far right""

#cdnpoli",,,,0,1,0,0,0,2026-09-08T20:27:32Z,2026-09-08T20:27:27Z,at://did:plc:d4ertzvmylw6f6p7lyulrq7o/app.bsky.feed.post/3muztas3zd22g,at://did:plc:d4ertzvmylw6f6p7lyulrq7o/app.bsky.feed.post/3muztas3zd22g,NA,,,,,
at://did:plc:7qeaeh63caukr7xbixamq23b/app.bsky.feed.post/3muzuadhn7k2s,bafyreibzwhrto3i2bgozqltpzginr3yyqfwusabdnlsbd7362efspqhq6m,rohadi.com,Rohadi,"Another crooked seppie Con getting caught conning. #abpoli #cdnpoli

Deeply unserious people. Can you imagine supporters of this tool?",,,,0,1,0,0,0,2026-09-08T20:26:27Z,2026-09-08T20:26:27Z,NA,NA,at://did:plc:7rhrzeeiv5nfw3is5yatklvf/app.bsky.feed.post/3muzamle6kk2c,,,,,
at://did:plc:pt3474vrtb7x3bybl26sdyls/app.bsky.feed.post/3muztzy2zt22l,bafyreiftbsvdjmdnq7v2fyzwgpa6vblbe72ut2oqhy4t6yw54meivfsth4,ysjsaffar.bsky.social,Saffar,"“ #Israel said it was closing #Britain's consulate in East #Jerusalem in response to plans by the #UK, #France and #Canada to block #imports from #Israeli #settlements in the #WestBank.
#Britain will also no ‌longer participate in a #US -led coordination mission for #Gaza”
#cdnpoli #GazaGenocide",,,,0,0,1,0,0,2026-09-08T20:23:11Z,2026-09-08T20:22:53Z,NA,NA,NA,,,,,
at://did:plc:yabxgdh53vadvm4mhcwq2fbn/app.bsky.feed.post/3muzttbhe722h,bafyreidv37s64ezs7awiuj3ppa253pggxzpzwytxahg2enght6vlznosca,whatsthepointsk.bsky.social,Dr Argue,"Bombardier? Watch out Trump. 
In Cda commercially registered planes come from “Cessna (US) 33%, 12% De Havilland (Cda), Piper (US) and Beechcraft (US) each held an 8% share, while the Boeing (US) accounted for 7%. Bombardier and Airbus held a 3% to 4% share each.” #cdnpoli
www.cbc.ca/news/canada/...",,,,0,0,0,0,0,2026-09-08T20:19:11Z,2026-09-08T20:19:08Z,NA,NA,NA,,,,,
at://did:plc:sywtwkbhpdibiprqvv7epcto/app.bsky.feed.post/3muztsicci22g,bafyreigbzhwq4gebwlog3d7me232qr52egnlqiq5xyndqv6zzrjg6sfk6y,elliott4mp.bsky.social,"Derek Elliott, Libertarian","Carney claims retaliatory tariffs and billions in subsidies will build a stronger Canada. In reality, tariffs are taxes on Canadian consumers, and corporate welfare punishes working families. Canadians need lower taxes, free markets, and liberty, not state central planning.

#Libertarian #cdnpoli",,,,9,1,1,0,0,2026-09-08T20:18:50Z,2026-09-08T20:18:42Z,NA,NA,NA,,,,,
at://did:plc:ozwyeayssrmlwhtxcjzdtxgf/app.bsky.feed.post/3muztrk6pjc23,bafyreidzpefxnxmjrpz7iht7rpraamq5kantlysosrapqioio5v2wgyb5y,chezer59.bsky.social,,"Canada will reacquire nuclear weapons as a direct response to the fact that the United States can no longer be trusted.

#uspoli #usmedia #msnow #cdnpoli #cdnmedia",,,,0,0,0,0,0,2026-09-08T20:18:11Z,2026-09-08T20:18:10Z,NA,NA,NA,,,,,
at://did:plc:iyyzcuc24pgchmsbjnsa3wu3/app.bsky.feed.post/3muztojqths2j,bafyreifudhl7oq2vnwe7pm7ovdm7qqnfozw6k2gcgfu7werguh5ihycj6e,torontokate.bsky.social,🎶 I Will Choose Freewill 🇨🇦,"""America lost 2,977 innocent Americans on 9/11.

This is how Palestinians reacted on that day.""

News report on the day after September 11, 2001
25 years ago. Where were you?

#cdnpoli #onpoli #bcpoli #abpoli #skpoli #mbpoli #polqc #nbpoli #nspoli #nlpoli #peipoli #CanadaSky #",,,,2,0,0,0,0,2026-09-08T20:16:32Z,2026-09-08T20:16:29Z,NA,NA,NA,,,,,
at://did:plc:ampls4hp7ogzrwn3hxenbkqj/app.bsky.feed.post/3muztk76vq22o,bafyreifesvw3arzwpv652d3av73ldyi7aaisyby56bm6navm5ervrrxw5e,cfax1070.bsky.social,CFAX 1070,"Get in the loop on local current affairs with @adam-stirling.bsky.social, including the latest on proposed DCCs for water supply in the CRD. Plus, political messaging from #cdnpoli leaders as the trade war ramps up. #yyj #BCpoli

Hour one: 
www.iheart.com/podcast/962-...",,,,0,0,0,0,0,2026-09-08T20:14:05Z,2026-09-08T20:14:04Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3muztekajqc22,bafyreifneyaxk2gesgfgt6ckccssjjcs5uwq3cxva4wg3efcggvjnu7umm,robduncan.bsky.social,Rob Duncan,"Child poverty is a policy choice AMONG OTHER POSSIBLE policy choices.

#auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #SocialJustice #LongerTables #DemocraticSocialist #Socialist #socialism #LeftIsBest #ClassConsciousness #FalseConsciousness #HumanRights",,,,1,8,12,1,0,2026-09-08T20:10:56Z,2026-09-08T20:10:54Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3muzt7spis222,bafyreibehpbvgej2ksnb43csalbcqjyw5xzbhcol2eob72kifu7dgwrqyu,robduncan.bsky.social,Rob Duncan,#inequality #auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #america #anticapitalist #capitalismkills #capitalism #abolishcapitalism #SocialJustice #ClassConsciousness #FalseConsciousness,,,,1,16,36,0,0,2026-09-08T20:08:18Z,2026-09-08T20:08:15Z,NA,NA,NA,,,,,
at://did:plc:deej5pakczvmljahhvrridlp/app.bsky.feed.post/3muzt4njogs2o,bafyreicasko5s47heck7lzrcuhxljxvkjsyxnbm7g5drm5j4nbum577zvy,pat112.bsky.social,Pat,"'Democracy is on life support' in the U.S.

 and the prognosis is not good,

as the disease was allowed to metastasize 

#Cdnpoli #Uspoli 

www.youtube.com/watch?v=VSOI...",,,,0,0,0,0,0,2026-09-08T20:06:32Z,2026-09-08T20:06:29Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3muzsyxkbws22,bafyreibyll7mbim557sq4sylhshrthlbjojfzdqfjltalhogwwmnelf4ba,robduncan.bsky.social,Rob Duncan,"""They would replace you with a machine in a minute if they could.""

#inequality #auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #america #anticapitalist #capitalismkills #capitalism #abolishcapitalism #SocialJustice #ClassConsciousness #FalseConsciousness",,,,1,6,13,0,0,2026-09-08T20:04:28Z,2026-09-08T20:04:26Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzstc4omd2r,bafyreic6umhaouxsuv5if7zxruy4ozdxsbbrzgptfk6eyrfufdrguezp5e,canadareport.org,Canada Report,"OpenText, MDA Space among execs who joined Prime Minister’s trade meeting

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Tech #AI 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-08T20:01:15Z,NA,NA,NA,NA,,,,,
